contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1	mu2	m3
chr5:44812670-52962051	750000	760000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.391	0.02340594037	Chimpanzee_h1	3.6571781828125e-08	5.1578440025076e-08	6.54866126334371e-08
chr5:44812670-52962051	650000	660000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.324	0.01485405975	Chimpanzee_h1	2.3209468359375e-08	3.27331103913374e-08	2.79586223307492e-08
chr5:44812670-52962051	860000	870000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.35	0.008900715973	Chimpanzee_h1	1.39073687078125e-08	1.96140397581307e-08	2.01639886327794e-08
chr5:44812670-52962051	3780000	3790000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1	0.3935	0.05818468478	Chimpanzee_h1	9.091356996875e-08	1.28218530290274e-07	9.59591814065164e-08
chr5:44812670-52962051	1700000	1710000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.356	0.021736344	Chimpanzee_h1	3.39630375e-08	4.78992382978723e-08	5.08197424130734e-08
chr5:44812670-52962051	4800000	4810000	clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.406	0.0005416138349	Chimpanzee_h1	8.4627161703125e-10	1.19352592797112e-09	1.05942451523799e-09
chr5:44812670-52962051	6570000	6580000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.345	0.01392788987	Chimpanzee_h1	2.1762327921875e-08	3.06921585281155e-08	3.10429926595656e-08
chr5:44812670-52962051	6200000	6210000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.36075	0.2144212322	Chimpanzee_h1	3.350331753125e-07	4.72508794361702e-07	4.8600864488188e-07
chr5:44812670-52962051	7580000	7590000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.333	0.01775791749	Chimpanzee_h1	2.7746746078125e-08	3.91321889977204e-08	3.36675533716644e-08
chr5:44812670-52962051	440000	450000	clint_PTR_cen5_h1v1-chr5	0.357	0.01326277774	Chimpanzee_h1	2.072309021875e-08	2.92264859012158e-08	2.90025593516326e-08
chr5:44812670-52962051	6840000	6850000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.34	0.007607828055	Chimpanzee_h1	1.18872313359375e-08	1.67649706379179e-08	1.30425696871129e-08
chr5:44812670-52962051	1060000	1070000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.35175	0.009884472524	Chimpanzee_h1	1.544448831875e-08	2.17818923401216e-08	2.17279812897936e-08
chr5:44812670-52962051	1710000	1720000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.35675	0.023438631	Chimpanzee_h1	3.66228609375e-08	5.16504786474164e-08	4.33303556761897e-08
chr5:44812670-52962051	90000	100000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.37525	0.007923183271	Chimpanzee_h1	1.23799738609375e-08	1.74599023449088e-08	2.06983364773402e-08
chr5:44812670-52962051	7300000	7310000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.353	0.01094357262	Chimpanzee_h1	1.709933221875e-08	2.41157755303951e-08	2.53082436901532e-08
chr5:44812670-52962051	390000	400000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.347	0.01667681173	Chimpanzee_h1	2.6057518328125e-08	3.67498130828268e-08	3.98409060764212e-08
chr5:44812670-52962051	120000	130000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.369	0.01133235721	Chimpanzee_h1	1.7706808140625e-08	2.497251968769e-08	3.13527305566135e-08
chr5:44812670-52962051	7620000	7630000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.341	0.01520789551	Chimpanzee_h1	2.3762336734375e-08	3.3512839649696e-08	2.95040931508702e-08
chr5:44812670-52962051	1300000	1310000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.364	0.01570880371	Chimpanzee_h1	2.4545005796875e-08	3.46166647104863e-08	3.10876130319516e-08
chr5:44812670-52962051	6360000	6370000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.347	0.01363424179	Chimpanzee_h1	2.1303502796875e-08	3.00450616952888e-08	2.41606361493103e-08
chr5:44812670-52962051	80000	90000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.381	0.008366850956	Chimpanzee_h1	1.307320461875e-08	1.84375894927052e-08	1.61741724716465e-08
chr5:44812670-52962051	7140000	7150000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.372	0.01753044793	Chimpanzee_h1	2.7391324890625e-08	3.86309262895137e-08	4.71983690152905e-08
chr5:44812670-52962051	6750000	6760000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.3385	0.008739232686	Chimpanzee_h1	1.3655051071875e-08	1.92581875299392e-08	1.62434556591328e-08
chr5:44812670-52962051	470000	480000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.32525	0.01500888977	Chimpanzee_h1	2.3451390265625e-08	3.30743011648936e-08	3.14899915387234e-08
chr5:44812670-52962051	7610000	7620000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.339	0.01621759104	Chimpanzee_h1	2.5339986e-08	3.57378525957447e-08	3.22286646370186e-08
chr5:44812670-52962051	710000	720000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.338	0.0110042615	Chimpanzee_h1	1.719415859375e-08	2.42495124240122e-08	2.34760396077475e-08
chr5:44812670-52962051	400000	410000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.377	0.01747031659	Chimpanzee_h1	2.7297369671875e-08	3.84984180174772e-08	3.04484709855164e-08
chr5:44812670-52962051	1230000	1240000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.404	0.01913875471	Chimpanzee_h1	2.9904304234375e-08	4.21750673700608e-08	3.94965629499183e-08
chr5:44812670-52962051	1370000	1380000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.374	0.03238745032	Chimpanzee_h1	5.0605391125e-08	7.13705212218845e-08	7.73290826474176e-08
chr5:44812670-52962051	6460000	6470000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.404	0.0189204091	Chimpanzee_h1	2.956313921875e-08	4.16939106306991e-08	4.41051804155468e-08
chr5:44812670-52962051	630000	640000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.346	0.009921030375	Chimpanzee_h1	1.55016099609375e-08	2.18624529540274e-08	2.43017279873893e-08
chr5:44812670-52962051	1750000	1760000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.376	0.03467335481	Chimpanzee_h1	5.4177116890625e-08	7.64078487454407e-08	6.53318174326012e-08
chr5:44812670-52962051	6910000	6920000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.372	0.01097089983	Chimpanzee_h1	1.7142030984375e-08	2.41759950661094e-08	2.18703098276125e-08
chr5:44812670-52962051	7420000	7430000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.362	0.00977489354	Chimpanzee_h1	1.527327115625e-08	2.15404188951368e-08	2.16502589576921e-08
chr5:44812670-52962051	660000	670000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.38775	0.01566961969	Chimpanzee_h1	2.4483780765625e-08	3.45303169460486e-08	3.57342698613577e-08
chr5:44812670-52962051	7360000	7370000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.388	0.01280582285	Chimpanzee_h1	2.0009098203125e-08	2.82195184384498e-08	2.95884139468816e-08
chr5:44812670-52962051	10000	20000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5	0.392	0.01360937455	Chimpanzee_h1	2.1264647734375e-08	2.99902630661094e-08	2.87642153559684e-08
chr5:44812670-52962051	7670000	7680000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.362	0.01685546725	Chimpanzee_h1	2.6336667578125e-08	3.71435068579027e-08	5.09491326047897e-08
chr5:44812670-52962051	1170000	1180000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.36	0.01262343654	Chimpanzee_h1	1.972411959375e-08	2.78176033176292e-08	2.9223279061852e-08
chr5:44812670-52962051	3010000	3020000	clint_PTR_cen5_h1v1-hg00733_cen5_h1v1	0.391	0.05658478188	Chimpanzee_h1	8.84137216875e-08	1.24692908398176e-07	1.23289230154802e-07
chr5:44812670-52962051	840000	850000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.35175	0.01309417884	Chimpanzee_h1	2.04596544375e-08	2.88549533708207e-08	2.49526512392947e-08
chr5:44812670-52962051	780000	790000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.405	0.01923228619	Chimpanzee_h1	3.0050447171875e-08	4.23811777743161e-08	5.11642175681631e-08
chr5:44812670-52962051	6830000	6840000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.342	0.006841642443	Chimpanzee_h1	1.06900663171875e-08	1.5076567693541e-08	1.53572088618656e-08
chr5:44812670-52962051	1620000	1630000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.364	0.0236390564	Chimpanzee_h1	3.6936025625e-08	5.209214556231e-08	4.01615371045347e-08
chr5:44812670-52962051	3380000	3390000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1	0.3905	0.08172797733	Chimpanzee_h1	1.27699964578125e-07	1.80099646091945e-07	1.87938016081424e-07
chr5:44812670-52962051	2840000	2850000	clint_PTR_cen5_h1v1-chm1_cen5v2	0.392	0.04827903642	Chimpanzee_h1	7.543599440625e-08	1.0638997387386e-07	1.1301541357987e-07
chr5:44812670-52962051	2340000	2350000	clint_PTR_cen5_h1v1-chm1_cen5v2	0.393	0.05540079781	Chimpanzee_h1	8.6563746578125e-08	1.22083824961246e-07	9.52820174398013e-08
chr5:44812670-52962051	270000	280000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.371	0.01024983902	Chimpanzee_h1	1.601537346875e-08	2.2587031275076e-08	2.57059921553692e-08
chr5:44812670-52962051	7020000	7030000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.372	0.01054427881	Chimpanzee_h1	1.6475435640625e-08	2.32358727575988e-08	2.05373708944414e-08
chr5:44812670-52962051	570000	580000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.361	0.01153815187	Chimpanzee_h1	1.8028362296875e-08	2.54260185585106e-08	2.99099889154269e-08
chr5:44812670-52962051	4320000	4330000	clint_PTR_cen5_h1v1-hg00733_cen5_h1v1	0.393	0.05221591707	Chimpanzee_h1	8.1587370421875e-08	1.1506547074696e-07	8.47177378854961e-08
chr5:44812670-52962051	7310000	7320000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.412	0.02607112884	Chimpanzee_h1	4.07361388125e-08	5.74515757112462e-08	5.83852501842737e-08
chr5:44812670-52962051	6380000	6390000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.426	0.01952654886	Chimpanzee_h1	3.051023259375e-08	4.30296289468085e-08	4.7228815732906e-08
chr5:44812670-52962051	6740000	6750000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.36	0.008890323309	Chimpanzee_h1	1.38911301703125e-08	1.95911379909574e-08	1.79959428184254e-08
chr5:44812670-52962051	7280000	7290000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.384	0.01053985734	Chimpanzee_h1	1.646852709375e-08	2.32261293966565e-08	2.41589162943854e-08
chr5:44812670-52962051	7100000	7110000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.374	0.01371333674	Chimpanzee_h1	2.142708865625e-08	3.02193590775076e-08	2.89146316642582e-08
chr5:44812670-52962051	1140000	1150000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.336	0.01181940167	Chimpanzee_h1	1.8467815109375e-08	2.60457939536474e-08	2.91111728349271e-08
chr5:44812670-52962051	7480000	7490000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.343	0.01190113707	Chimpanzee_h1	1.8595526671875e-08	2.62259099566869e-08	2.52214374282363e-08
chr5:44812670-52962051	7170000	7180000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.3505	0.0169633038	Chimpanzee_h1	2.65051621875e-08	3.73811405927052e-08	3.0991385552016e-08
chr5:44812670-52962051	2430000	2440000	clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.393	0.05100623221	Chimpanzee_h1	7.9697237828125e-08	1.12399751830547e-07	1.02281884426721e-07
chr5:44812670-52962051	290000	300000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.345	0.01557340481	Chimpanzee_h1	2.4333445015625e-08	3.43182932743161e-08	3.42676284361339e-08
chr5:44812670-52962051	200000	210000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.376	0.01205556336	Chimpanzee_h1	1.883681775e-08	2.65662110516717e-08	2.37456621855402e-08
chr5:44812670-52962051	7680000	7690000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.348	0.01561234956	Chimpanzee_h1	2.43942961875e-08	3.44041137720365e-08	4.07642750458285e-08
chr5:44812670-52962051	1130000	1140000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.398	0.007567966304	Chimpanzee_h1	1.182494735e-08	1.66771293933131e-08	2.04662159159742e-08
chr5:44812670-52962051	6280000	6290000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.378	0.02756820753	Chimpanzee_h1	4.3075324265625e-08	6.07506092986322e-08	5.82386444670998e-08
chr5:44812670-52962051	530000	540000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.341	0.01476064291	Chimpanzee_h1	2.3063504546875e-08	3.25272526132219e-08	4.14644492065489e-08
chr5:44812670-52962051	7130000	7140000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.373	0.01446945543	Chimpanzee_h1	2.2608524109375e-08	3.1885578075228e-08	3.33654789659284e-08
chr5:44812670-52962051	3600000	3610000	clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.392	0.07472125442	Chimpanzee_h1	1.1675196003125e-07	1.64659299253799e-07	1.55014576119427e-07
chr5:44812670-52962051	6630000	6640000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.373	0.01133241041	Chimpanzee_h1	1.7706891265625e-08	2.49726369217325e-08	2.75209332689939e-08
chr5:44812670-52962051	1110000	1120000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.32575	0.01022184981	Chimpanzee_h1	1.5971640328125e-08	2.2525352924772e-08	1.73150615918146e-08
chr5:44812670-52962051	7430000	7440000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.349	0.01319323062	Chimpanzee_h1	2.061442284375e-08	2.90732285699088e-08	2.61400269887633e-08
chr5:44812670-52962051	7600000	7610000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.336	0.01597326252	Chimpanzee_h1	2.49582226875e-08	3.51994386838906e-08	3.11244284895161e-08
chr5:44812670-52962051	1640000	1650000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.365	0.02077783092	Chimpanzee_h1	3.24653608125e-08	4.57870134255319e-08	5.22019042775553e-08
chr5:44812670-52962051	180000	190000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.331	0.008267077789	Chimpanzee_h1	1.29173090453125e-08	1.82177246110182e-08	1.93779321471388e-08
chr5:44812670-52962051	6980000	6990000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.362	0.01402057454	Chimpanzee_h1	2.190714771875e-08	3.08964028617021e-08	3.38998537456512e-08
chr5:44812670-52962051	2810000	2820000	clint_PTR_cen5_h1v1-chm1_cen5v2	0.393	0.01476482042	Chimpanzee_h1	2.307003190625e-08	3.25364583723404e-08	3.58754103117742e-08
chr5:44812670-52962051	6480000	6490000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.38425	0.01188129256	Chimpanzee_h1	1.8564519625e-08	2.61821796534954e-08	2.48054282225173e-08
chr5:44812670-52962051	510000	520000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.368	0.01388591149	Chimpanzee_h1	2.1696736703125e-08	3.05996529794833e-08	2.67810437897125e-08
chr5:44812670-52962051	160000	170000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.363	0.008877454503	Chimpanzee_h1	1.38710226609375e-08	1.95627796798632e-08	1.90596799516844e-08
chr5:44812670-52962051	320000	330000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.38625	0.02332880161	Chimpanzee_h1	3.6451252515625e-08	5.14084533958967e-08	5.95097479615624e-08
chr5:44812670-52962051	250000	260000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.362	0.009829250799	Chimpanzee_h1	1.53582043734375e-08	2.16602031284954e-08	2.23724081462953e-08
chr5:44812670-52962051	7190000	7200000	clint_PTR_cen5_h1v1-chm1_cen5v2,clint_PTR_cen5_h1v1-chr5,clint_PTR_cen5_h1v1-hg00733_cen5_h1v1,clint_PTR_cen5_h1v1-hg00733_cen5_h2v1	0.332	0.01349112235	Chimpanzee_h1	2.1079878671875e-08	2.97296769110942e-08	3.04118287764544e-08
