contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1
chr21:8962852-13306301	820000	830000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.35375	0.019216218	chimph1	3.0025340625e-08
chr21:8962852-13306301	2950000	2960000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.352	0.01875298732	chimph1	2.93015426875e-08
chr21:8962852-13306301	970000	980000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.37125	0.04679142635	chimph1	7.3111603671875e-08
chr21:8962852-13306301	2900000	2910000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.427	0.01435996422	chimph1	2.243744409375e-08
chr21:8962852-13306301	2770000	2780000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.336	0.0176662529	chimph1	2.760352015625e-08
chr21:8962852-13306301	3730000	3740000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.361	0.01286565082	chimph1	2.010257940625e-08
chr21:8962852-13306301	4000000	4010000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.368	0.01792083978	chimph1	2.800131215625e-08
chr21:8962852-13306301	3290000	3300000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.38225	0.0143651586	chimph1	2.24455603125e-08
chr21:8962852-13306301	2960000	2970000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.334	0.01992125558	chimph1	3.112696184375e-08
chr21:8962852-13306301	3660000	3670000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.369	0.01114404392	chimph1	1.7412568625e-08
chr21:8962852-13306301	3540000	3550000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.34725	0.01795816243	chimph1	2.8059628796875e-08
chr21:8962852-13306301	2750000	2760000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.474	0.02975659567	chimph1	4.6494680734375e-08
chr21:8962852-13306301	730000	740000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.322	0.02013380414	chimph1	3.145906896875e-08
chr21:8962852-13306301	3720000	3730000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.354	0.01705055039	chimph1	2.6641484984375e-08
chr21:8962852-13306301	670000	680000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.342	0.01918478444	chimph1	2.99762256875e-08
chr21:8962852-13306301	3650000	3660000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.01749268364	chimph1	2.73323181875e-08
chr21:8962852-13306301	3410000	3420000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.411	0.009328318872	chimph1	1.45754982375e-08
chr21:8962852-13306301	3450000	3460000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.558	0.01529956357	chimph1	2.3905568078125e-08
chr21:8962852-13306301	3140000	3150000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.455	0.0152697463	chimph1	2.385897859375e-08
chr21:8962852-13306301	3160000	3170000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.381	0.0244979622	chimph1	3.82780659375e-08
chr21:8962852-13306301	2930000	2940000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.32825	0.01831706562	chimph1	2.862041503125e-08
chr21:8962852-13306301	940000	950000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.39025	0.04612053031	chimph1	7.2063328609375e-08
chr21:8962852-13306301	3990000	4000000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.376	0.01210289447	chimph1	1.8910772609375e-08
chr21:8962852-13306301	3080000	3090000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.417	0.01330689273	chimph1	2.0792019890625e-08
chr21:8962852-13306301	3150000	3160000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.38	0.02080076912	chimph1	3.250120175e-08
chr21:8962852-13306301	4050000	4060000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.348	0.01009063938	chimph1	1.576662403125e-08
chr21:8962852-13306301	4010000	4020000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.392	0.01318657518	chimph1	2.060402371875e-08
chr21:8962852-13306301	3010000	3020000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.351	0.01355418033	chimph1	2.1178406765625e-08
chr21:8962852-13306301	4290000	4300000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.384	0.01115457095	chimph1	1.7429017109375e-08
chr21:8962852-13306301	2350000	2360000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.376	0.1144501842	chimph1	1.788284128125e-07
chr21:8962852-13306301	3050000	3060000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.34575	0.01516538478	chimph1	2.369591371875e-08
chr21:8962852-13306301	3500000	3510000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.37075	0.008133933144	chimph1	1.27092705375e-08
chr21:8962852-13306301	2420000	2430000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.341	0.01359143291	chimph1	2.1236613921875e-08
chr21:8962852-13306301	3400000	3410000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.424	0.009317317686	chimph1	1.4558308884375e-08
chr21:8962852-13306301	3250000	3260000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.467	0.04782191451	chimph1	7.4721741421875e-08
chr21:8962852-13306301	2390000	2400000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.385	0.01725866371	chimph1	2.6966662046875e-08
chr21:8962852-13306301	2450000	2460000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.38975	0.01853559844	chimph1	2.89618725625e-08
chr21:8962852-13306301	3060000	3070000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.474	0.01832813539	chimph1	2.8637711546875e-08
chr21:8962852-13306301	720000	730000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.335	0.01805567338	chimph1	2.821198965625e-08
chr21:8962852-13306301	3100000	3110000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.455	0.01533916217	chimph1	2.3967440890625e-08
chr21:8962852-13306301	3280000	3290000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.48225	0.01909035797	chimph1	2.9828684328125e-08
chr21:8962852-13306301	3230000	3240000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.503	0.01929556024	chimph1	3.0149312875e-08
chr21:8962852-13306301	3870000	3880000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.381	0.008333465719	chimph1	1.30210401859375e-08
chr21:8962852-13306301	3390000	3400000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.58825	0.0134270565	chimph1	2.097977578125e-08
chr21:8962852-13306301	3750000	3760000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.359	0.0125680998	chimph1	1.96376559375e-08
chr21:8962852-13306301	3790000	3800000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.4	0.01309016898	chimph1	2.045338903125e-08
chr21:8962852-13306301	660000	670000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.301	0.0198844628	chimph1	3.1069473125e-08
chr21:8962852-13306301	680000	690000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.318	0.01901736696	chimph1	2.9714635875e-08
chr21:8962852-13306301	3860000	3870000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.37	0.01243497367	chimph1	1.9429646359375e-08
chr21:8962852-13306301	4150000	4160000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.39	0.00981735558	chimph1	1.533961809375e-08
chr21:8962852-13306301	3670000	3680000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.37	0.04887688751	chimph1	7.6370136734375e-08
chr21:8962852-13306301	3640000	3650000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.346	0.01331849358	chimph1	2.081014621875e-08
chr21:8962852-13306301	2890000	2900000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.41825	0.01600489485	chimph1	2.5007648203125e-08
chr21:8962852-13306301	3260000	3270000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.4615	0.05677008731	chimph1	8.8703261421875e-08
chr21:8962852-13306301	520000	530000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.376	0.01790990308	chimph1	2.79842235625e-08
chr21:8962852-13306301	2410000	2420000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.423	0.01631024949	chimph1	2.5484764828125e-08
chr21:8962852-13306301	3530000	3540000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.328	0.01143687158	chimph1	1.787011184375e-08
chr21:8962852-13306301	4280000	4290000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.3355	0.0148539222	chimph1	2.32092534375e-08
chr21:8962852-13306301	770000	780000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.591	0.02391743007	chimph1	3.7370984484375e-08
chr21:8962852-13306301	920000	930000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.369	0.0383610004	chimph1	5.9939063125e-08
chr21:8962852-13306301	3780000	3790000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.348	0.02063966082	chimph1	3.224947003125e-08
chr21:8962852-13306301	3620000	3630000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.3745	0.00905067839	chimph1	1.4141684984375e-08
chr21:8962852-13306301	3490000	3500000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.413	0.01297218124	chimph1	2.02690331875e-08
chr21:8962852-13306301	780000	790000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.506	0.01786925856	chimph1	2.79207165e-08
chr21:8962852-13306301	2780000	2790000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.33725	0.02354237443	chimph1	3.6784960046875e-08
chr21:8962852-13306301	3210000	3220000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.3665	0.01222832195	chimph1	1.9106753046875e-08
chr21:8962852-13306301	3740000	3750000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.364	0.01537921656	chimph1	2.4030025875e-08
chr21:8962852-13306301	4220000	4230000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.383	0.01162936647	chimph1	1.8170885109375e-08
chr21:8962852-13306301	3440000	3450000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.4725	0.01932287835	chimph1	3.0191997421875e-08
chr21:8962852-13306301	3760000	3770000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.36475	0.01490826398	chimph1	2.329416246875e-08
chr21:8962852-13306301	510000	520000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.363	0.01446744744	chimph1	2.2605386625e-08
chr21:8962852-13306301	4250000	4260000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.386	0.03102496938	chimph1	4.847651465625e-08
chr21:8962852-13306301	950000	960000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.328	0.04177246845	chimph1	6.5269481953125e-08
chr21:8962852-13306301	3130000	3140000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.376	0.01378309641	chimph1	2.1536088140625e-08
chr21:8962852-13306301	3800000	3810000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.358	0.0135046918	chimph1	2.11010809375e-08
chr21:8962852-13306301	3350000	3360000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.352	0.01230056363	chimph1	1.9219630671875e-08
chr21:8962852-13306301	810000	820000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.34775	0.02931515519	chimph1	4.5804929984375e-08
chr21:8962852-13306301	1930000	1940000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.2265	0.07551981943	chimph1	1.17999717859375e-07
chr21:8962852-13306301	3090000	3100000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.438	0.01528466276	chimph1	2.38822855625e-08
chr21:8962852-13306301	750000	760000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.353	0.01805149774	chimph1	2.820546521875e-08
chr21:8962852-13306301	2400000	2410000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.376	0.01747276865	chimph1	2.7301201015625e-08
chr21:8962852-13306301	3190000	3200000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.403	0.01270844457	chimph1	1.9856944640625e-08
chr21:8962852-13306301	3360000	3370000	clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.567	0.02246809282	chimph1	3.510639503125e-08
chr21:8962852-13306301	830000	840000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.373	0.0252183327	chimph1	3.940364484375e-08
chr21:8962852-13306301	3610000	3620000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.355	0.010631969	chimph1	1.66124515625e-08
chr21:8962852-13306301	4200000	4210000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.351	0.0151975026	chimph1	2.37460978125e-08
chr21:8962852-13306301	3890000	3900000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.359	0.009499071296	chimph1	1.48422989e-08
chr21:8962852-13306301	2820000	2830000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.37325	0.02233566161	chimph1	3.4899471265625e-08
chr21:8962852-13306301	3940000	3950000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.357	0.01514440137	chimph1	2.3663127140625e-08
chr21:8962852-13306301	640000	650000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.343	0.01391913043	chimph1	2.1748641296875e-08
chr21:8962852-13306301	3120000	3130000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.421	0.01258058805	chimph1	1.9657168828125e-08
chr21:8962852-13306301	4270000	4280000	clint_PTR_cen21_h1v1-chm1_cen21v5,clint_PTR_cen21_h1v1-chr21,clint_PTR_cen21_h1v1-hg00733_cen21_h1v1,clint_PTR_cen21_h1v1-hg00733_cen21_h2v1	0.39925	0.01192913839	chimph1	1.8639278734375e-08
